Freshness_Level,MQ2_mean,MQ2_std,MQ2_slope,MQ3_mean,MQ3_std,MQ3_slope,MQ9_mean,MQ9_std,MQ9_slope,MQ135_mean,MQ135_std,MQ135_slope,MQ136_mean,MQ136_std,MQ136_slope,MQ138_mean,MQ138_std,MQ138_slope,Temperature_mean,Temperature_std,Temperature_slope,Humidity_mean,Humidity_std,Humidity_slope,MQ3_over_MQ2_end,MQ136_over_MQ138_end
Good,2.591041667,0.013977867,-0.002147902,19.40551667,0.305010811,0.054976923,0.521933333,0.009293845,-0.000674126,0.013866667,0.000256038,-1.19E-05,5.659575,0.088566351,-0.014331818,6.659291667,0.109060415,-0.021768881,31.55,0.352372909,-0.078321678,90.33333333,0.471404521,-0.006993007,7.433248591,0.858796967
Good,2.584816667,0.015689691,-0.001162937,19.47635833,0.222966778,-0.051959091,0.520283333,0.009397237,0.001727972,0.013891667,0.000287107,1.99E-05,5.623758333,0.060309127,0.002242308,6.586891667,0.072673258,-0.008411538,31.45,0.221735578,0.037062937,90,0.707106781,-0.167832168,7.414809626,0.864493842
Good,2.570441667,0.024978039,-0.004703846,19.18509167,0.338810708,-0.091173776,0.523566667,0.007628383,-0.000202098,0.014008333,0.000275252,2.27E-05,5.655083333,0.07015061,0.010867133,6.572625,0.068383577,-0.003537413,31.66666667,0.324893145,0.091608392,89.41666667,0.493006649,-0.122377622,7.396434599,0.871545492
Good,2.554091667,0.028648952,-0.005733916,18.965175,0.237961909,-0.046962587,0.514875,0.013961622,-0.002909441,0.014025,0.000321779,-2.41E-05,5.646775,0.071906387,-0.004938112,6.530516667,0.080497907,-0.011928671,31.975,0.220321734,0.061188811,89.08333333,0.276385399,-0.038461538,7.420437668,0.868957892
Good,2.5448,0.019165246,0.002058042,18.84948333,0.106842578,0.020748951,0.507766667,0.010810437,-0.001925874,0.013833333,0.000370435,-7.27E-05,5.6528,0.058402055,-0.007862937,6.5163,0.068636324,-0.009663636,32.16666667,0.124721913,0.032167832,89.16666667,0.372677996,0.06993007,7.420437668,0.876041892
Good,2.551041667,0.029191736,0.002515734,19.01593333,0.216252612,0.054927273,0.492691667,0.020481596,-0.003233916,0.013625,0.000346711,-4.93E-05,5.577458333,0.110266385,-0.016484965,6.45265,0.082325194,-0.012901399,32.24166667,0.064009548,0.007342657,89.5,0.5,0.125874126,7.786400381,0.842166635
Good,2.526291667,0.052878138,-0.011576573,19.275225,0.311904585,0.088784266,0.468783333,0.03597325,-0.009254545,0.013508333,0.000278263,2.48E-05,5.438958333,0.217794871,-0.05925979,6.34875,0.163803554,-0.045229371,32.10833333,0.225308431,-0.054195804,90,0.577350269,0.125874126,8.032508052,0.838557271
Good,2.487691667,0.058262459,-0.015103147,19.5487,0.210769357,0.057442657,0.443408333,0.028570044,-0.005983566,0.013533333,0.000493851,3.92E-05,5.221591667,0.220084046,-0.061111538,6.165158333,0.180450614,-0.051468881,31.93333333,0.232139805,-0.058041958,90.58333333,0.640095479,0.15034965,8.141598383,0.834320525
Good,2.425408333,0.040438131,-0.010826224,19.7068,0.071697211,0.015644755,0.420233333,0.012151429,-0.002314685,0.013683333,0.000499722,6.08E-05,5.018816667,0.134789699,-0.037955944,5.98925,0.129595181,-0.036723776,31.74166667,0.07592028,-0.016433566,90.83333333,0.552770798,0.041958042,8.41665954,0.833035038
Good,2.391575,0.040150885,-0.009726224,19.78716667,0.097894998,0.019755944,0.408258333,0.016645293,-0.004222727,0.0137,0.000530723,3.08E-05,4.884825,0.104103227,-0.029167483,5.86165,0.085631473,-0.024241958,31.68333333,0.068718427,-0.014685315,91,0.40824829,-0.013986014,8.397155679,0.827713263
Good,2.376441667,0.024007723,0.001756993,19.88830833,0.141962897,0.032540909,0.399925,0.0093603,-0.000605944,0.013825,0.000458485,-1.01E-05,4.814225,0.074721172,-0.013798951,5.799733333,0.07951714,-0.013044755,31.675,0.08291562,0.008741259,90.91666667,0.276385399,0.031468531,8.324285949,0.832260681
Good,2.381041667,0.023525038,0.003131119,19.90845,0.129462089,-0.006818182,0.397183333,0.010382986,0.000506993,0.013833333,0.000529675,2.52E-05,4.766975,0.061613988,-0.008491958,5.743641667,0.084498486,-0.014262587,31.79166667,0.189113429,0.050699301,91,0,2.37E-15,8.412107543,0.829834962
Good,2.376466667,0.026821146,-0.006478322,19.84135,0.161082145,-0.045195105,0.393866667,0.012797613,-0.002868531,0.014025,0.000496865,1.78E-05,4.714625,0.094749821,-0.024033217,5.673141667,0.120783377,-0.030755594,31.95833333,0.189113429,0.050699301,91.08333333,0.276385399,0.038461538,8.382554061,0.832924148
Good,2.347441667,0.038352802,-0.01066049,19.680425,0.121420009,-0.033541608,0.377125,0.021003655,-0.005744406,0.013633333,0.000726101,-0.000136364,4.629975,0.092926908,-0.025756294,5.55825,0.115927984,-0.032732168,32.11666667,0.089752747,0.023076923,91.33333333,0.471404521,0.097902098,8.54793497,0.837870988
Good,2.273541667,0.077650107,-0.020501748,19.34835,0.382553847,-0.097721678,0.355,0.021075539,-0.005575524,0.012925,0.001015812,-0.000266084,4.535933333,0.078171951,-0.021652448,5.44635,0.101028969,-0.027868531,32.16666667,0.047140452,0.005594406,91.75,0.595119036,0.136363636,8.656398751,0.8402717
Good,2.241091667,0.060908626,-0.006365385,19.10746667,0.325440088,-0.069718182,0.353408333,0.020419536,0.002954895,0.012125,0.000506828,-0.000116434,4.509075,0.06235911,0.000215734,5.396283333,0.062565004,-0.004161538,32.075,0.163935963,-0.04020979,92.41666667,0.759202798,0.185314685,8.271375461,0.842888402
Good,2.242841667,0.062021333,0.017405245,18.861975,0.078093578,-0.001073776,0.37,0.030342929,0.008413986,0.011816667,0.000240947,-7.69E-06,4.545725,0.093421064,0.022665385,5.417975,0.081926503,0.016273077,32.06666667,0.159861051,3.09E-16,92.66666667,0.623609564,0.027972028,8.092481556,0.845410541
Good,2.264491667,0.042611158,-0.001336014,18.76204167,0.201183413,-0.053691259,0.39425,0.015838324,0.003799301,0.011991667,0.000386131,6.26E-05,4.628108333,0.081022903,0.02124021,5.511658333,0.105983336,0.028562587,31.98333333,0.172401341,0.004895105,92.58333333,0.640095479,-0.15034965,8.298422255,0.828244543
Good,2.285458333,0.048294003,-0.000381469,18.64300833,0.207958175,-0.033141608,0.420308333,0.025961364,0.006445804,0.012116667,0.000678028,1.96E-05,4.748391667,0.12074815,0.031390559,5.658341667,0.154253781,0.042082867,31.95,0.202072594,-0.04965035,92.25,0.433012702,-0.052447552,7.977563959,0.846708453
Good,2.323291667,0.089127254,0.022720629,18.58033333,0.181499175,0.008084615,0.455275,0.043545075,0.012414336,0.011983333,0.000761395,-0.000117483,4.894116667,0.171558565,0.047973427,5.8286,0.171017991,0.047423776,31.83333333,0.124721913,-0.013286713,91.83333333,0.552770798,-0.090909091,7.549656563,0.847628314
Good,2.396333333,0.071575512,0.017334266,18.567775,0.170950218,-0.013445105,0.489983333,0.028170961,0.00653986,0.011983333,0.000738053,6.99E-07,5.056558333,0.138479598,0.03685,5.989241667,0.128619876,0.033805245,31.9,0.173205081,0.046853147,91.5,0.645497224,-0.146853147,7.560386667,0.843979567
Good,2.418125,0.051402742,-0.005462587,18.43265833,0.249965526,-0.052654196,0.505075,0.010577738,-0.000657692,0.011983333,0.000439381,8.95E-05,5.149408333,0.072043002,0.01269965,6.082941667,0.078752666,0.016261888,32.03333333,0.159861051,0.038461538,91.08333333,0.276385399,-0.024475524,7.626738596,0.851897125
Good,2.412408333,0.049510411,-0.005934615,18.29225,0.29246882,-0.032446154,0.513691667,0.01778583,0.002992657,0.012275,0.000178536,-5.94E-06,5.228333333,0.108233947,0.017039161,6.170791667,0.123042387,0.021058392,32.01666667,0.288193608,-0.047552448,90.83333333,0.552770798,-0.076923077,7.657323167,0.848161438
Good,2.4068,0.050675931,0.004273427,18.88283333,1.055732867,0.24623007,0.537108333,0.033913013,0.009320629,0.012333333,0.000192931,3.64E-05,5.276425,0.135935298,0.015238112,6.2631,0.153068198,0.029738462,30.9,1.58113883,-0.41048951,88.16666667,4.058598554,-1.006993007,8.783823464,0.820044182
Good,2.366,0.092685544,-0.02042028,19.93030833,1.355991126,0.376024825,0.551991667,0.022495868,0.001161888,0.012441667,0.000155233,2.55E-05,5.17835,0.242253495,-0.053272028,6.228091667,0.194716754,-0.029690559,29.2,2.016597795,-0.570629371,83.5,5.838093296,-1.657342657,9.908781605,0.810003544
Good,2.263283333,0.143454876,-0.040428671,20.95718333,0.634628574,0.129388811,0.539125,0.036588936,-0.010461888,0.012483333,0.000121335,-7.69E-06,5.073566667,0.233128803,-0.037623077,6.208383333,0.217016009,-0.017568531,27.65833333,1.05550804,-0.187762238,77.83333333,4.412734098,-1.230769231,9.848439045,0.803506914
Good,2.154275,0.07986543,-0.017912937,21.05824167,0.415744939,-0.093983566,0.499166667,0.036713992,-0.010485315,0.012483333,0.000121335,8.39E-06,4.996091667,0.143993075,0.026333217,6.202858333,0.210459151,0.041924825,27.95833333,1.351208307,0.318531469,74.25,2.313907229,-0.597902098,9.605510622,0.803303303
Good,2.123233333,0.036046066,0.007622378,20.66813333,0.514334242,-0.143295105,0.4805,0.021372178,-0.000673427,0.012525,0.000163936,2.69E-05,5.102108333,0.147428652,0.029361888,6.341933333,0.190259653,0.034783916,29.08333333,1.51208098,0.406993007,73.75,1.738054468,0.227272727,9.083245998,0.813464384
Good,2.161966667,0.049955135,0.013928671,20.14976667,0.359969932,-0.099159441,0.487975,0.026401361,0.007010839,0.012666667,0.00020548,4.55E-05,5.227433333,0.139553492,0.034932168,6.478916667,0.136989561,0.030600699,30.31666667,0.528887722,0.148951049,75.5,2.783882181,0.797202797,8.80326342,0.820590633
Good,2.212891667,0.048722111,0.013332517,19.84270833,0.268335041,-0.061276573,0.505758333,0.017296361,0.003338112,0.0127,0.000212132,6.99E-07,5.359383333,0.145502296,0.038117483,6.591441667,0.141230293,0.035891958,30.775,0.291904665,0.079370629,78.5,2.5,0.713286713,8.617530752,0.818531785
Good,2.261908333,0.043385279,0.011494056,19.7071,0.125779794,0.004990909,0.514383333,0.00285973,-0.000322378,0.012558333,0.000337783,-7.94E-05,5.481841667,0.088745098,0.021668182,6.708091667,0.079105862,0.019483566,31,0.141421356,0.034265734,80.83333333,1.67497927,0.468531469,8.573487153,0.817825618
Good,2.258758333,0.052677596,-0.006682168,19.66046667,0.124052397,-0.001402797,0.483241667,0.04507807,-0.010834615,0.012691667,0.00061841,8.08E-05,5.420133333,0.193909658,-0.038677622,6.631516667,0.211320696,-0.041237063,31.15,0.132287566,0.032167832,82.66666667,1.374368542,0.384615385,9.143893644,0.80984439
Good,2.1993,0.09699555,-0.026797902,19.62064167,0.127985302,-0.027013636,0.432216667,0.065539922,-0.018441259,0.012958333,0.000695771,0.000152098,5.102183333,0.437160451,-0.121055245,6.218366667,0.56587261,-0.155652448,31.34166667,0.239646731,0.066783217,84.5,1.848422751,0.524475524,9.394968124,0.833919059
Good,2.11885,0.07017189,-0.017825175,19.48195833,0.134286587,-0.030879371,0.372308333,0.041110247,-0.011256993,0.013208333,0.000471625,-1.57E-05,4.732116667,0.347100994,-0.088967832,5.723558333,0.494481308,-0.130596154,31.60833333,0.266014828,0.075174825,86.25,1.58771324,0.437062937,9.405167347,0.840727926
Good,2.057408333,0.029096233,-0.00763951,19.33809167,0.158094779,-0.04376958,0.3369,0.019812917,-0.005545455,0.013258333,0.000272208,-1.01E-05,4.437616667,0.104281413,-0.027690909,5.302141667,0.149586182,-0.042462587,31.85833333,0.217785572,0.051398601,87.83333333,1.067187373,0.293706294,9.575280107,0.840445489
Good,2.022483333,0.039599113,-0.010534965,19.09354167,0.262232538,-0.070841608,0.316575,0.016837167,-0.004372378,0.012975,0.000385411,-5.07E-05,4.378758333,0.110144431,-0.008311538,5.207141667,0.127881902,-0.011873077,31.88333333,0.172401341,-0.023076923,89.5,1.755942292,0.48951049,9.308973585,0.843385855
Good,2.017183333,0.034023468,0.003122378,18.84500833,0.266104013,-0.072578671,0.3163,0.016686072,0.001894406,0.013191667,0.000478641,1.99E-05,4.464575,0.200374616,0.048177972,5.310891667,0.24027046,0.057984965,31.95833333,0.217785572,0.008741259,90.41666667,1.255543264,0.185314685,8.951033413,0.836286322
Good,2.045316667,0.055523536,0.015835664,18.5807,0.210844145,-0.055223776,0.331658333,0.02749171,0.007875874,0.013241667,0.000545372,0.000101049,4.642066667,0.221968524,0.059714685,5.5287,0.270804339,0.07313007,32.05833333,0.281242284,0.077272727,90.75,0.829156198,-0.199300699,8.57659394,0.840657155
Good,2.109625,0.054685466,0.015398951,18.3704,0.199636081,-0.052317483,0.367533333,0.031318667,0.008974126,0.013566667,0.000271825,-1.61E-05,4.840583333,0.112366282,0.031127273,5.787933333,0.158278775,0.043761538,32.3,0.152752523,0.039160839,90.5,0.5,0.041958042,8.199172919,0.827272727
Good,2.178016667,0.066689152,0.018925874,18.17478333,0.169644151,-0.042561538,0.409225,0.042577246,0.012079371,0.013425,0.000349106,-4.86E-05,5.017183333,0.182840485,0.050574825,6.015908333,0.230147081,0.063968881,32.44166667,0.09537936,0.026223776,90.83333333,0.687184271,0.181818182,7.850907497,0.844594488
Good,2.2663,0.088642108,0.025227273,18.12029167,0.168967825,0.011901049,0.460066667,0.047909139,0.013327273,0.013441667,0.000304024,1.08E-05,5.233475,0.228493618,0.064710839,6.270641667,0.253490179,0.07210035,32.45833333,0.103749163,-0.003846154,91.91666667,1.114924013,0.29020979,7.673108891,0.831446085
Good,2.358133333,0.082286414,0.023263636,18.28008333,0.295628657,0.076541958,0.503308333,0.036924596,0.009716434,0.013491667,0.000325214,7.38E-05,5.490241667,0.210034499,0.059421329,6.549275,0.218432893,0.062236713,32.30833333,0.259673941,-0.068881119,93.16666667,1.462494065,0.412587413,7.585515362,0.84447565
Good,2.4403,0.061263284,0.016845455,18.42620833,0.23108751,0.03686958,0.549475,0.036123956,0.009673776,0.013633333,0.000197203,1.12E-05,5.766875,0.2425315,0.067572378,6.80125,0.21835113,0.06151049,32.18333333,0.219215774,-0.025874126,93.91666667,0.953793595,0.066433566,7.272567406,0.864766817
Good,2.497241667,0.047572129,0.012495455,18.54865833,0.116938791,0.00102972,0.57475,0.029338641,0.006890909,0.013583333,0.000211476,-2.52E-05,5.9533,0.164640766,0.039195804,6.95235,0.125405805,0.02596993,32.19166667,0.232588096,0.049300699,93.75,1.089724736,-0.213286713,7.372129722,0.864766817
Good,2.5288,0.031240865,0.005646154,18.60511667,0.168367944,0.046268531,0.595183333,0.006878085,0.000362238,0.013508333,0.000225308,-9.44E-06,6.091275,0.058430587,0.010059091,7.047525,0.051376034,0.004651399,32.175,0.245373864,-0.027622378,93.5,0.866025404,0.027972028,7.396434599,0.871262144
Stale,2.547775,0.009266978,0.001756993,18.76148333,0.15055112,0.041620979,0.598033333,0.006728216,0.001734965,0.013491667,0.000217786,8.74E-06,6.128508333,0.070545594,0.015868182,7.069766667,0.062399831,0.015352448,32.08333333,0.257660414,-0.063636364,93.58333333,0.759202798,0.164335664,7.390582256,0.863341324
Stale,2.554933333,0.011537716,0.003082517,18.88091667,0.065475604,0.016735664,0.606466667,0.010567902,0.002722378,0.013283333,0.00043748,-7.90E-05,6.12405,0.081604121,-0.012268531,7.0391,0.108907514,-0.021034965,31.925,0.04330127,0.001748252,94,0,-7.86E-16,7.384941466,0.878121627
Stale,2.571366667,0.014303923,0.003722378,19.002125,0.116726233,0.028477273,0.625675,0.0221431,0.005735315,0.0135,0.000595819,5.17E-05,6.018075,0.153028985,-0.042546503,6.914091667,0.176285916,-0.048621329,31.86666667,0.102740233,-0.018881119,94,0,-7.86E-16,7.373430395,0.867693641
Stale,2.617266667,0.062944596,0.016316783,19.77359167,1.176652935,0.281654895,0.665741667,0.047992785,0.013134615,0.012891667,0.001396101,-0.00017028,5.838725,0.166785542,-0.046368182,6.6748,0.215519755,-0.05943986,31.55,0.545435606,-0.131468531,89.25,10.23983236,-1.954545455,7.964850163,0.876650679
Stale,2.694225,0.097006332,0.026554196,20.90615,1.439404053,0.387497902,0.711083333,0.046920693,0.011096503,0.01225,0.00167556,-0.000398601,5.709141667,0.137455626,-0.016902448,6.53015,0.167244006,-0.024446853,30.60833333,1.285469002,-0.29965035,83.25,11.15141994,-2.269230769,7.786136502,0.88208419
Stale,2.80335,0.102702747,0.02851049,22.09464167,0.868881591,0.204342308,0.727808333,0.029384221,-0.002070979,0.01125,0.001021845,-0.000104196,5.771283333,0.203391387,0.043246853,6.562716667,0.205519346,0.047583217,30.26666667,1.050661167,-0.029370629,79.25,8.387739068,-0.003496503,7.771881482,0.881436703
Stale,2.734083333,0.235096699,-0.038771329,22.23970833,0.687335066,-0.08768007,0.618266667,0.187744646,-0.04408951,0.01085,0.000320156,-5.03E-05,5.479208333,0.674158985,-0.11453042,6.288266667,0.666277903,-0.116126573,30.45,1.18074835,0.293006993,82.16666667,5.828569483,1.587412587,8.9992633,0.844749586
Stale,2.605316667,0.267902186,-0.061994406,21.80534167,0.873663298,-0.205916434,0.4874,0.184615646,-0.041932867,0.010883333,0.000413991,-1.54E-05,5.049225,0.815203131,-0.204068182,5.825958333,0.830437034,-0.211833217,31.375,0.564394956,0.145104895,87.41666667,4.462031177,1.185314685,8.687115807,0.860953317
Stale,2.457883333,0.152380515,-0.00676014,21.32478333,0.579931826,-0.058755944,0.37895,0.102236234,-0.00537972,0.010891667,0.000431003,6.61E-05,4.501858333,0.456469259,-0.063868881,5.250491667,0.470265366,-0.075382867,31.75833333,0.337782803,0.055594406,91,2.614064524,0.58041958,8.595327137,0.860953317
Stale,2.457183333,0.047074955,0.010557343,21.1922,0.200897341,0.032960839,0.375758333,0.014789549,0.003675175,0.011016667,0.000291071,-5.59E-06,4.369658333,0.022567324,0.002074476,5.071983333,0.027468947,-0.004397902,31.89166667,0.02763854,-0.00034965,92.5,0.645497224,0.160839161,8.489604694,0.869342527
Stale,2.487908333,0.025539625,0.004295455,21.25725,0.140415274,-0.004142657,0.388075,0.011058867,0.002524126,0.010983333,0.000157233,-2.94E-05,4.374358333,0.044585264,0.001603846,5.056641667,0.048851722,-0.003493357,31.91666667,0.068718427,0.013286713,92.83333333,0.372677996,5.57E-15,8.421883545,0.870354934
Stale,2.527283333,0.052521263,0.013174126,21.36069167,0.218593471,0.03654021,0.4071,0.02465093,0.006495804,0.010958333,0.000103749,2.13E-05,4.435858333,0.096038573,0.021287762,5.110641667,0.105523816,0.02225979,31.86666667,0.131233465,-0.01958042,93.08333333,0.493006649,0.045454545,8.227000917,0.873074707
Stale,2.59075,0.081290041,0.022331469,21.368075,0.220407067,0.013124825,0.442475,0.041792725,0.011906643,0.011108333,0.000201901,5.42E-05,4.516591667,0.114055823,0.029537413,5.184591667,0.115659129,0.02760035,31.88333333,0.15184056,0.000699301,93,0.577350269,-0.020979021,7.833923419,0.878114213
Stale,2.6919,0.093704954,0.026267133,21.50051667,0.178625534,0.005857343,0.484891667,0.038208713,0.010666783,0.011241667,0.000155233,2.62E-05,4.659625,0.113814404,0.030695455,5.319125,0.098127282,0.024483566,31.91666667,0.172401341,0.040559441,92.75,0.721687836,-0.178321678,7.666229761,0.882676878
Stale,2.769666667,0.073766968,0.01868042,21.54535,0.206241402,0.054962238,0.5142,0.016172404,0.003595804,0.01135,8.66E-05,4.90E-06,4.756366667,0.107867151,0.028330769,5.410175,0.110718668,0.030489161,32.03333333,0.102740233,0.016083916,92.25,0.433012702,-0.094405594,7.698076443,0.874795833
Stale,2.803091667,0.024500016,-0.00335979,21.70101667,0.066989126,0.016974126,0.514016667,0.016194383,-0.00396014,0.011333333,9.43E-05,-5.59E-06,4.818816667,0.043244977,0.000755944,5.484216667,0.041194353,0.005095804,32.075,0.059511904,-0.001048951,92.33333333,0.471404521,0.111888112,7.92550757,0.87623571
Stale,2.784608333,0.033676808,-0.009389161,21.7535,0.039144348,0.006005594,0.498683333,0.020385364,-0.00571958,0.011258333,0.000160511,-4.23E-05,4.792033333,0.057288762,-0.014567133,5.471325,0.053550414,-0.013794755,32.08333333,0.05527708,0.001398601,92.58333333,0.493006649,0.08041958,7.93185385,0.873515583
Stale,2.753441667,0.021709539,-0.005845804,21.78363333,0.044567801,0.008534266,0.479591667,0.01274601,-0.003508741,0.011133333,0.000164992,-3.64E-05,4.727241667,0.06801618,-0.01873042,5.413416667,0.06729076,-0.018940559,32.1,0.040824829,0.006993007,92.91666667,0.276385399,-0.003496503,8.004291685,0.874901044
Stale,2.721966667,0.03096141,-0.00840979,21.8138,0.044641125,0.006644755,0.461308333,0.018140446,-0.005059091,0.011066667,0.00010274,-2.53E-19,4.6441,0.07535308,-0.021153147,5.331116667,0.074187823,-0.020984615,32.125,0.04330127,0.006643357,92.91666667,0.276385399,0.024475524,8.203187847,0.869896581
Stale,2.671841667,0.058025547,-0.016464685,21.8289,0.044691834,-0.001574825,0.436058333,0.027737654,-0.007970979,0.011066667,0.00010274,5.59E-06,4.533716667,0.11275454,-0.031886014,5.217116667,0.122960724,-0.035059441,32.14166667,0.049300665,0.004545455,93.25,0.433012702,0.094405594,8.486485432,0.869761947
Stale,2.611825,0.057298911,-0.016337413,21.82893333,0.058007921,-0.006015385,0.408625,0.023913181,-0.006764685,0.011091667,6.40E-05,-3.50E-07,4.407783333,0.122370883,-0.035203497,5.07275,0.143611185,-0.04138042,32.15,0.05,0.001398601,93.58333333,0.493006649,0.122377622,8.573699989,0.868248018
Stale,2.552333333,0.042657616,-0.011632867,21.85988333,0.169431234,0.017757343,0.381125,0.020857498,-0.005895455,0.010908333,0.000262864,-6.05E-05,4.284908333,0.091167222,-0.025077972,4.932,0.108936289,-0.029138462,32.16666667,0.047140452,0.006993007,93.91666667,0.276385399,0.038461538,8.869573832,0.864704316
Stale,2.510883333,0.03679173,-0.009531469,21.92091667,0.206452278,0.021474825,0.360541667,0.019142468,-0.005415035,0.010725,0.000268095,-6.47E-05,4.190833333,0.077939435,-0.020503497,4.81895,0.090860053,-0.023002797,32.18333333,0.0372678,0.006293706,94.33333333,0.471404521,0.111888112,8.895424833,0.868536653
Stale,2.465691667,0.039995551,-0.010327622,21.80873333,0.29874398,-0.048618182,0.343666667,0.010040114,-0.002771329,0.010633333,0.000143372,3.01E-05,4.098325,0.086748546,-0.022542308,4.701908333,0.118261402,-0.030218531,32.2,7.11E-15,5.90E-16,94.66666667,0.471404521,0.111888112,8.920448874,0.873478469
Stale,2.428183333,0.038283957,-0.010072028,21.702825,0.259620364,-0.045723427,0.330741667,0.010824698,-0.00298007,0.0106,0.000173205,-6.99E-06,4.036008333,0.06428252,-0.014051399,4.612658333,0.091079566,-0.021265385,32.2,7.11E-15,5.90E-16,95,0,4.01E-15,9.078743127,0.881620833
Stale,2.394933333,0.020384812,-0.005232867,21.5819,0.138851725,0.018172727,0.322091667,0.00896516,-0.002331119,0.010675,0.000192029,-3.85E-06,3.971,0.046079008,-0.009942657,4.512675,0.069995894,-0.016502448,32.2,7.11E-15,5.90E-16,95,0,4.01E-15,9.12584688,0.887799963
Stale,2.369991667,0.022990486,-0.006043706,21.52295,0.194064781,-0.03418042,0.313808333,0.003852371,-0.000988462,0.010758333,0.000306753,7.73E-05,3.90825,0.084102978,-0.023537063,4.429841667,0.104582738,-0.029566084,32.2,7.11E-15,5.90E-16,95,0,4.01E-15,9.097358745,0.874602696
Stale,2.343633333,0.027824699,-0.007821678,21.45600833,0.168919214,-0.027182168,0.305125,0.011394745,-0.003015734,0.0108,0.000339116,-2.31E-05,3.812833333,0.090340092,-0.02583007,4.336241667,0.071674885,-0.019061888,32.2,7.11E-15,5.90E-16,95,0,4.01E-15,9.343752717,0.857921835
Stale,2.309633333,0.029673904,-0.008470629,21.38153333,0.067051489,0.012657343,0.292241667,0.014412001,-0.004028322,0.01065,0.000409268,-9.44E-05,3.710016667,0.088580452,-0.025293007,4.256616667,0.060829555,-0.015839161,32.2,7.11E-15,5.90E-16,95,0,4.01E-15,9.473252114,0.863400632
Stale,2.282283333,0.024090034,-0.00664965,21.41091667,0.043680389,-0.002168531,0.28035,0.008984477,-0.002237063,0.010341667,0.000281242,-5.98E-05,3.645783333,0.057641967,-0.01335035,4.201758333,0.063060136,-0.016450699,32.2,7.11E-15,5.90E-16,95,0,4.01E-15,9.477231406,0.877816164
Stale,2.272816667,0.029756647,0.002214685,21.34489167,0.097355795,-0.020932517,0.280333333,0.015058183,0.002224476,0.01015,0.000132288,-3.57E-05,3.626258333,0.043265873,0.00566049,4.165566667,0.057432298,-0.002392308,32.21666667,0.0372678,0.006993007,95,0,4.01E-15,9.013380755,0.871423245
Stale,2.328483333,0.086078015,0.020641259,21.308125,0.081324065,-0.010795455,0.302908333,0.033896594,0.008031119,0.010016667,0.000114261,-3.01E-05,3.726391667,0.134247908,0.033767483,4.271341667,0.171861812,0.041722727,32.25,0.05,0.012587413,95,0,4.01E-15,8.888424917,0.864712966
Stale,2.348725,0.075648233,0.003880769,21.24221667,0.066949419,-0.003667133,0.31125,0.028609803,0.000830769,0.009958333,8.62E-05,3.50E-07,3.771758333,0.112487077,0.010458392,4.324883333,0.152389248,0.015877622,32.28333333,0.0372678,0.006993007,95,0,4.01E-15,9.271069316,0.879605481
Stale,2.342408333,0.076657109,-0.021284266,21.22764167,0.07444916,-0.015946503,0.309058333,0.027373998,-0.007395455,0.009975,0.000108972,1.78E-05,3.767991667,0.112715589,-0.031549301,4.31125,0.162110675,-0.045258042,32.30833333,0.02763854,0.003846154,95,0,4.01E-15,9.356594276,0.884823123
Stale,2.290225,0.028886304,-0.004924126,21.154775,0.066616679,-0.012812238,0.291983333,0.00746981,-0.000805594,0.010008333,9.54E-05,3.85E-06,3.692008333,0.053874769,-0.00881014,4.188925,0.094344503,-0.021201049,32.3,0.040824829,-0.002097902,95,0,4.01E-15,9.190727031,0.891077218
Stale,2.280416667,0.013116391,0.002888112,21.08235,0.089173384,-0.022453147,0.291183333,0.005465777,0.001406294,0.009841667,0.000317433,-7.38E-05,3.664766667,0.022684846,0.003416783,4.135358333,0.021063533,0.002417133,32.29166667,0.049300665,-0.005944056,95,0,4.01E-15,9.157227199,0.887811467
Stale,2.293525,0.010820207,0.002579371,21.01723333,0.065697683,-0.014225874,0.298075,0.005858203,0.001553497,0.009591667,0.000345105,-8.57E-05,3.680608333,0.0198916,0.002566783,4.145708333,0.014513239,0.002859091,32.16666667,0.164991582,-0.03986014,95,0,4.01E-15,9.073496269,0.891077218
Stale,2.30235,0.012630684,0.001786713,21.00288333,0.080100092,0.00517972,0.304258333,0.006608512,0.001761189,0.009358333,0.00019347,-2.69E-05,3.689191667,0.020343527,0.004475175,4.1606,0.01606269,0.004254545,32.03333333,0.18408935,-0.048951049,95,0,4.01E-15,9.157227199,0.883725935
Stale,2.310366667,0.018507671,0.001848252,21.060925,0.130211374,0.022836014,0.309675,0.004135844,0.000997552,0.009308333,2.76E-05,3.85E-06,3.700216667,0.015129928,0.001642657,4.166533333,0.012312821,0.001244755,31.9,0.070710678,-0.012587413,95,0,4.01E-15,9.097358745,0.891077218
Stale,2.325583333,0.025174552,0.005026573,21.23624167,0.224709896,0.055509441,0.314066667,0.003351948,0.000839161,0.009341667,4.93E-05,1.22E-05,3.705133333,0.011016452,-0.000105594,4.171,0.00887412,-0.001699301,31.875,0.04330127,-0.001748252,95,0,4.01E-15,9.130690033,0.891077218
Stale,2.34175,0.024273734,0.005637063,21.41959167,0.214137341,0.054242308,0.317566667,0.004105552,0.001163636,0.009375,4.33E-05,9.44E-06,3.695325,0.019910137,-0.002876573,4.151683333,0.025468046,-0.004970629,31.88333333,0.0372678,0.002097902,95,0,4.01E-15,9.163702571,0.891639817
